"","CD.dys"
"F42042",1.5261
"F21927",-1.2992
"F1548",-0.4916
"F44821",-3.0276
"F3793",-0.4029
"F20905",-1.114
"F19433",-1.2724
"F13883",-0.2058
"F1829",0.8338
"F27380",-2.0915
"F41888",-1.0773
"F44086",1.0137
"F36720",0.0623
"F28783",-0.6304
"F65008",0.9684
"F11940",0.4569
"F56609",-0.4744
"F10817",-1.2502
"F12987",-0.3235
"F47871",-0.5256
"F8631",0.5004
"F1813",0.2057
"F56833",-0.3918
"F47888",3.0081
"F10697",-0.9914
"F47676",-0.4751
"F38102",-2.4042
"F11562",0.4085
"F25792",0.345
"F49271",1.6313
"F9804",1.0305
"F3056",-0.7193
"F57432",1.0489
"F38954",2.2452
"F5803",1.0483
"F52205",-1.1514
"F54031",0.5322
"F30276",-2.0302
"F54438",-0.1618
"F48325",-1.3165
"F50810",-0.7133
"F413",-0.878
"F36925",-2.5367
"F25927",-0.6696
"F51498",-1.5617
"F44170",-1.3876
"F8533",3.4064
"F49343",-1.6709
"F53247",-0.21
"F961",1.8101
"F19775",1.4401
"F59375",-1.78
"F53708",0.6048
"F11841",1.7484
"F21820",-0.063
"F47177",0.4523
"F2858",0.4352
"F12922",-0.3819
"F23181",-1.0382
"F30345",0.0218
"F49433",-0.8154
"F10216",-0.5506
"F4717",-0.2446
"F61897",-1.4931
"F318",0.7817
"F47410",-0.612
"F5238",2.0025
"F23658",-0.4533
"F51557",-1.0091
"F2935",-0.3112
"F15686",-0.1002
"F4325",2.2204
"F11202",-1.2801
"F4664",-3.5909
"F11833",0.0264
"F48039",0.94
"F52528",-2.7144
"F3003",0.4345
"F31891",0.5401
"F38665",2.3026
"F47372",-0.5458
"F9587",-0.8844
"F45623",-1.4225
"F20563",0.3579
"F44126",-1.1345
"F9619",-1.0076
"F627",-1.5285
"F38098",-3.8606
"F4129",2.38
"F8275",-0.6556
"F18199",-0.5749
"F25533",-1.3294
"F19391",-0.5744
"F49139",-1.9526
"F31916",-0.029
"F8301",-0.5897
"F48731",-0.3044
"F60410",-1.8939
"F49747",-1.9176
"F53042",3.0778
"F796",1.6182
"F21375",-0.489
"F47927",-0.8217
"F42558",0.751
"F44976",-2.0145
"F23910",-1.1649
"F41225",-0.13
"F6498",-0.3211
"F12535",-1.2637
"F46283",0.6843
"F45007",-0.7713
"F60681",-2.3449
"F15382",0.8734
"F15434",1.4713
"F59471",-2.2138
"F3253",1.8653
"F7171",0.4082
"F2666",-0.8268
"F49893",-1.3311
"F6463",0.4557
"F65078",1.4714
"F8083",-0.0342
"F31283",0.8443
"F12594",-1.1557
"F2874",-0.456
"F53780",0.4981
"F48807",0.2792
"F59657",-0.9603
"F31216",1.7683
"F50890",0.5279
"F19236",-1.982
"F16658",-0.5093
"F26091",-0.707
"F31763",0.7964
"F37127",0.4986
"F38922",-1.527
"F4027",-2.3324
"F36986",-1.3509
"F55880",2.2667
"F56435",-1.1242
"F47623",-0.4848
"F51537",-1.951
"F55041",-4.0702
"F9418",-2.8106
"F48232",0.1048
"F2659",0.6467
"F528",0.6458
"F58739",-2.2119
"F65356",-1.5289
"F38406",-2.5967
"F46683",0.1609
"F53536",-2.3382
"F2095",-0.91
"F8327",-0.8743
"F42023",-0.952
"F8770",-0.4454
"F9423",2.8055
"F13857",-1.7721
"F29898",-0.8191
"F53479",-2.5247
"F8135",-0.0582
"F54126",-3.3705
"F53687",-0.8736
"F28883",-2.3946
"F29876",-0.2319
"F29448",-1.6455
"F41170",-0.6222
"F56651",-0.6744
"F5440",-0.2913
"F43053",-0.6365
"F59713",-2.2261
"F7518",1.8478
"F40796",-1.4174
"F50016",-1.5255
"F43125",-0.3705
"F52836",-1.2998
"F36666",-0.98
"F9200",-1.2568
"F18980",0.8275
"F45230",-1.4883
"F27344",0.0936
"F25265",2.1463
"F11862",0.7749
"F29709",2.3842
"F59364",-0.3495
"F19034",-3.2435
"F4585",-0.6676
"F30905",0.127
"F52888",-0.6463
"F5882",-1.4344
"F61003",3.7599
"F47424",-3.2887
"F56868",0.6843
"F23304",0.5137
"F44990",2.4262
"F53953",-1.0102
"F27671",-1.0436
"F56268",-1.3744
"F2927",-1.8329
"F5018",-0.4526
"F11429",-1.1208
"F49452",-1.9752
"F39684",-2.0088
"F18595",-1.212
"F21457",-0.7908
"F2939",-1.1024
"F41982",-0.7852
"F56424",-1.1127
"F53613",-0.3724
"F36424",-2.2726
"F52980",-0.8279
"F4309",-1.2096
"F2798",-0.1312
"F56442",0.1464
"F3024",-0.4654
"F53731",-1.9871
"F57398",-1.443
"F38887",1.1263
"F59012",-2.1009
"F37878",-2.0496
"F15694",-0.7728
"F9406",-0.3922
"F47085",0.4867
"F20840",0.6175
"F32789",-2.0351
"F14581",-1.7743
"F56743",0.9697
"F53000",0.1479
"F26381",-0.4366
"F43175",-1.6073
"F39908",-0.8389
"F59098",-0.862
"F3964",-0.9433
"F54952",0.5861
"F24660",-0.4282
"F40038",0.4321
"F42652",-1.2931
"F53045",-1.5313
"F61524",-0.1702
"F28827",0.8625
"F50656",-1.9955
"F22775",-1.2751
"F40953",0.8489
"F45244",1.5137
"F56531",0.8156
"F6877",-0.7621
"F66244",-1.7957
"F66852",-1.2955
"F17044",-0.9578
"F32301",0.7513
"F19062",1.3989
"F6",-0.1696
"F9317",-1.0623
"F2960",-1.4781
"F49456",-0.4206
"F6709",1.2791
"F23816",-1.5783
"F52058",-0.7997
"F50878",-1.8913
"F64770",-0.5715
"F13530",1.4009
"F29806",0.616
"F28913",1.1302
"F48211",0.7178
"F5982",-0.5475
"F11058",2.5284
"F34909",-1.9583
"F25089",-1.238
"F31323",1.4449
"F20512",-0.3188
"F755",0.1567
"F53966",0.6484
"F52663",0.3073
"F40936",-2.4823
"F8199",-1.0331
"F25061",-1.0471
"F18580",2.4981
"F59374",-1.6235
"F32969",2.5841
"F12612",-1.8915
"F33713",-0.3878
"F7807",-2.462
"F2384",0.6246
"F16074",-1.4153
"F11964",0.3386
"F57452",0.3585
"F3300",0.1595
"F20974",1.1943
"F48198",-0.8761
"F57348",-0.4879
"F197",1.459
"F13848",-1.471
"F23982",2.68
"F49330",-0.9304
"F7379",-2.3918
"F46865",0.8885
"F9606",1.9587
"F62047",-0.0703
"F10365",0.3434
"F40167",-0.9318
"F1696",1.5027
"F50912",0.4815
"F21226",-0.5427
"F52426",0.139
"F53484",-3.5493
"F20632",0.0284
"F1969",-0.5521
"F25555",1.8016
"F6755",-3.4312
"F33179",0.5808
"F41227",-1.1941
"F18042",1.6726
"F52008",-1.6833
"F51902",-0.7767
"F34818",-2.5665
"F58852",1.3266
"F10262",-1.6289
"F39770",-2.1599
"F22167",0.5746
"F60",-0.449
"F24288",-0.297
"F2568",-2.165
"F64666",-0.4333
"F48995",-1.9849
"F17740",1.0134
"F40810",0.9419
"F29591",0.5692
"F12787",1.8703
"F53426",-1.8362
"F3209",-1.7523
"F11817",-4.694
"F48839",-1.7654
"F3257",0.2637
"F2981",-0.0303
"F4528",0.8448
"F17744",0.8858
"F21456",-0.1326
"F35641",-0.3769
"F18450",-2.943
"F10916",-1.3199
"F30312",-1.2669
"F47687",0.2432
"F19920",-0.7922
"F62703",-1.0269
"F524",-1.3813
"F23072",-1.9871
"F23742",-1.8215
"F53082",0.5444
"F51796",1.7396
"F8880",-0.6156
"F25131",0.3975
"F8990",0.7325
"F48474",1.4863
"F48076",-1.5256
"F15947",-1.2717
"F11142",-0.288
"F19275",-0.9392
"F8201",-0.6326
"F9375",-0.5994
"F45400",0.8448
"F51855",0.3397
"F34354",-1.6635
"F2503",1.9523
"F50319",-1.3522
"F54372",-0.2676
"F27013",1.0606
"F21899",-2.0829
"F53133",1.2805
"F29921",-2.9327
"F1232",-0.7601
"F48384",-0.766
"F33326",-0.6275
"F57084",0.5812
"F38052",2.5349
"F7872",-1.3834
"F11782",-1.4004
"F34578",2.1407
"F29379",2.5089
"F46383",-0.0143
"F8936",-1.4681
"F45203",-0.8274
"F27058",-0.8072
"F20176",-1.0519
"F12760",1.2632
"F66002",0.9634
"F7941",-2.2082
"F44974",-1.1256
"F22739",1.3822
"F56516",-0.3245
"F22612",-0.0379
"F24295",0.6004
"F49629",-0.6122
"F30817",-0.6441
"F17716",0.1023
"F5120",0.0617
"F5886",-1.1826
"F52406",-0.5395
"F7781",0.238
"F63594",-0.5536
"F53803",1.0775
"F52118",1.5728
"F29594",2.7456
"F30358",-1.554
"F27842",0.4443
"F32106",0.3777
"F53398",-1.1292
"F5235",-0.485
"F45214",-1.6827
"F11270",0.5794
"F29832",2.687
"F37368",-1.2572
"F14036",0.4647
"F14261",0.1402
"F59537",-0.2923
"F61532",2.3484
"F319",0.8001
"F13520",-2.0059
"F1890",-1.3905
"F60013",-0.9397
"F59384",1.2686
"F58864",-0.8769
"F466",-1.6815
"F47036",-0.613
"F52039",-0.3247
"F58754",-0.2534
"F11211",-0.2953
"F17814",1.75
"F32004",-0.3095
"F53458",0.228
"F24309",-0.3746
"F34987",-0.9828
"F27479",-0.2801
"F1473",1.4671
"F25460",-0.2771
"F26317",0.9233
"F6032",-4.3464
"F6805",0.8665
"F52281",0.1696
"F6103",-0.0027
"F40089",0.2712
"F35310",-0.2977
"F1769",1.0067
"F17718",0.7394
"F48899",-2.977
"F5406",0.2194
"F673",1.5137
"F24662",-1.2769
"F56397",-1.3714
"F43151",0.1187
"F38107",-0.3493
"F10896",0.5702
"F5486",0.3886
"F3258",-0.0966
"F41761",-2.6495
"F49200",-1.5467
"F40667",-1.323
"F11865",0.8741
"F38432",-1.5951
"F52384",0.5463
"F18788",-0.7909
"F32112",0.1265
"F1095",-0.9993
"F17261",-1.0843
"F55750",-0.3998
"F34785",-0.8593
"F7455",1.3865
"F47592",1.47
"F13041",-0.8909
"F55495",1.3188
"F1970",0.1684
"F53115",1.5495
"F48146",-1.3078
"F52249",2.2159
"F52781",-0.6191
"F30101",0.3035
"F47062",0.6667
"F34779",-2.9751
"F4594",-0.9633
"F10283",-0.7855
"F50267",1.3032
"F12076",-0.4441
"F53354",-0.1834
"F12611",-1.0198
"F60055",-2.2219
"F23694",0.7712
"F36210",-0.7648
"F54637",-2.452
"F20239",-0.1316
"F19818",-2.9766
"F1337",0.6969
"F35750",0.2153
"F33191",0.9281
"F38429",1.3572
"F40236",-1.1799
"F25741",-0.2338
"F51641",-2.2301
"F56592",-1.1323
"F49256",-2.0083
"F32891",0.4468
"F5944",-0.8332
"F26141",-0.7249
"F26524",-1.3415
"F56812",0.4896
"F10297",1.5475
"F55874",1.8343
"F36386",-0.9059
"F56166",-1.9781
"F49033",-1.8958
"F9746",-0.8017
"F49246",-1.2793
"F9750",-0.5256
"F17943",-0.3994
"F51186",0.8443
"F22440",1.095
"F9876",-0.559
"F49944",-3.1636
"F26257",0.7
"F59084",2.0117
"F29182",0.5261
"F8044",-0.1974
"F13831",1.174
"F10011",2.3914
"F8893",0.3079
"F31552",-1.4766
"F26783",-0.5325
"F26058",0.9394
"F42694",-1.3026
"F5150",-0.5812
"F11349",-0.4154
"F6989",2.7551
"F12678",1.4965
"F33257",0.822
"F57814",0.0073
"F46284",-2.0388
"F23348",-1.3591
"F48622",-1.42
"F2148",1.6008
"F59631",-0.1628
"F5138",-0.5549
"F59507",0.9163
"F29395",-0.8246
"F24962",-0.2918
"F20638",-0.1377
"F2789",-0.2903
"F61336",2.2469
"F44247",-0.87
"F25349",-0.6258
"F25752",2.067
"F13020",0.4548
"F2033",0.4252
"F6192",-0.6181
"F6055",-0.6225
"F30852",0.7275
"F30651",3.5294
"F32030",0.6133
"F29678",-0.0633
"F61804",2.2101
"F6216",-2.0846
"F42331",-1.7614
"F52435",-0.7766
"F14853",0.9757
"F44148",-0.6589
"F43403",-2.0371
"F15881",0.4219
"F61340",-0.5595
"F57122",-0.7853
"F46928",0.3399
"F1487",0.7606
"F45751",0.5378
"F5408",-0.1593
"F11275",1.9726
"F39492",-0.4954
"F10380",-0.8149
"F50997",-0.4279
"F50915",1.6157
"F18777",-0.2567
"F6295",-0.2493
"F382",2.0424
"F61388",0.6443
"F5371",-0.3191
"F48271",0.1785
"F62819",-0.1214
"F49322",-1.8054
"F16027",3.2164
"F22819",-0.9784
"F58147",1.8612
"F2265",-1.4826
"F50179",-1.6126
"F7591",-0.4674
"F4238",1.9759
"F42088",-0.2622
"F5201",1.1036
"F45288",-0.0472
"F49940",0.5563
"F16803",-1.8315
"F28296",-1.3046
"F56378",-0.9994
"F12326",-0.7532
"F56926",-0.7781
"F11953",-0.9662
"F60270",-0.0833
"F3990",0.718
"F30971",0.5326
"F22434",1.6703
"F34787",-2.452
"F56164",-0.0672
"F41285",-2.1492
"F35687",0.9018
"F24838",-1.3411
"F40058",-1.1064
"F25183",-0.9783
"F8043",-0.3673
"F15740",-0.2874
"F2354",-0.3345
"F35035",2.1266
"F11041",-1.1577
"F4497",-1.5909
"F50277",-1.0601
"F18214",-0.8569
"F59760",-1.4665
"F3333",-0.8124
"F10438",-0.69
"F58059",0.5586
"F7749",0.39
"F49399",1.0557
"F26415",-1.0185
"F3586",0.116
"F56745",-0.9926
"F16740",1.3794
"F61202",2.278
"F29132",-0.9678
"F58954",2.3273
"F23941",-0.018
"F39611",-2.1185
"F23572",-1.5935
"F48092",-2.1657
"F11113",-2.953
"F8730",1.5032
"F7578",-0.7943
"F28227",-1.1607
"F58527",3.2571
"F52372",0.6576
"F38826",0.5791
"F26751",-0.2505
"F13146",-1.4672
"F54325",-0.6179
"F49511",-1.384
"F52047",-2.2255
"F9331",-0.4192
"F51435",-1.1234
"F37502",-0.3267
"F49223",-2.4593
"F43001",-1.1246
"F37515",-1.8773
"F42931",-1.4662
"F44033",1.5392
"F13947",-0.5241
"F8410",-2.1016
"F27974",0.8599
"F54207",-2.9006
"F30359",-0.572
"F10539",-0.946
"F22110",-1.323
"F19098",-0.9643
"F32164",0.6718
"F46713",-1.9686
"F49702",-1.5762
"F41730",-2.3717
"F50376",-1.429
"F48244",-1.2263
"F34569",-1.6887
"F31404",-2.1272
"F8180",-0.5788
"F56465",-2.0166
"F32093",0.5589
"F25693",-0.7686
"F49217",-0.118
"F4645",-1.1172
"F32767",-0.7808
"F58469",2.5389
"F5312",-0.3922
"F55539",0.8936
"F64336",0.731
"F54488",0.5304
"F47686",1.6846
"F42808",3.1796
"F57496",0.7634
"F23675",-0.9313
"F44077",-0.5483
"F1307",-3.2505
"F35044",-2.7599
"F43120",-2.0104
"F59300",1.1579
"F61865",-1.691
"F33903",-2.8054
"F28818",2.8663
"F20959",-0.6258
"F24504",-1.7132
"F49916",-1.4492
"F23319",-0.5721
"F31729",-0.8551
"F45974",-1.2451
"F791",-0.8171
"F57139",-1.1719
"F31252",0.4094
"F9505",2.6741
"F32374",0.4961
"F20545",-0.5574
"F55390",-1.748
"F13606",0.0527
"F2501",-0.9401
"F8606",0.2079
"F9483",-1.6986
"F7735",-0.2892
"F13139",-1.8688
"F11226",4.1384
"F4500",1.3823
"F12392",0.3891
"F7843",-0.9601
"F59112",1.247
"F41964",-1.9665
"F11835",0.6186
"F45010",-0.4795
"F18516",-0.2993
"F38275",-1.5267
"F6735",-0.8863
"F49876",-1.1994
"F27900",-0.7628
"F30784",-1.4443
"F62793",2.8314
"F15571",0.4209
"F52799",0.5912
"F45117",0.1309
"F54768",2.9345
"F64603",-1.9639
"F1646",0.9556
"F12935",1.9744
"F46883",0.3869
"F2115",0.6331
"F11727",0.4941
"F59061",-1.3381
"F3688",-1.4064
"F58683",-1.9741
"F58932",-0.6621
"F65901",-1.0653
"F50074",-0.9784
"F14764",-1.8994
"F43829",0.5465
"F32545",-0.5885
"F56421",-0.2664
"F22070",-2.2482
"F46995",0.9324
"F9810",-1.649
"F57114",-0.3261
"F22055",0.2326
"F31883",0.2161
"F50699",-2.0578
"F60228",0.0064
"F56036",1.3981
"F25918",-2.9819
"F6628",0.0584
"F20553",-0.5359
"F31508",0.4064
"F55920",0.0114
"F8838",-0.3177
"F54599",-0.399
"F31741",0.8911
"F43698",-0.3891
"F48792",-1.6506
"F52486",-0.1352
"F42607",-1.9547
"F23503",1.4874
"F2751",-0.1389
"F8772",1.2534
"F8818",0.76
"F723",-1.7525
"F59614",-2.6731
"F10769",5.6603
"F16212",-2.4132
"F31733",0.5375
"F483",0.4566
"F1800",-1.3441
"F19421",0.1056
"F31250",0.4661
"F6431",-0.6462
"F3066",0.6307
"F41244",-0.3668
"F6683",-0.4272
"F20699",0.0627
"F48447",-0.5586
"F49396",-0.1215
"F45654",1.3693
"F65705",0.8053
"F56805",1.019
"F41221",0.1316
"F54837",1.4811
"F21928",-0.7599
"F22385",-0.6097
"F25724",-1.2848
"F18933",1.8091
"F52163",-0.6164
"F53420",-2.043
"F1480",1.9859
"F18899",-0.6407
"F58103",1.7459
"F20962",-2.1585
"F35619",-2.5795
"F19979",-1.0746
"F50987",0.2014
"F52845",0.7911
"F6666",-1.7028
"F31757",-2.3877
"F62578",1.8006
"F5247",0.981
"F30874",0.1161
"F38390",-0.6312
"F26154",-0.8149
"F26289",-1.4288
"F6466",-1.0128
"F29907",-0.3168
"F33285",-0.5627
"F34893",-1.5787
"F46274",-0.9117
"F33013",1.9531
"F60940",-0.6443
"F51885",-0.4964
"F10605",-1.7525
"F59079",-0.7881
"F3670",3.0367
"F8117",-1.2942
"F12840",-1.5743
"F30515",2.2556
"F46956",2.467
"F49306",-2.1406
"F62500",-1.8983
"F15907",2.2599
"F23282",0.7102
"F29449",-0.6292
"F35373",0.4953
"F24707",-1.8125
"F18387",-0.5752
"F11293",1.0054
"F10362",2.3402
"F52148",-0.8278
"F54139",0.8647
"F50778",-0.3883
"F17739",-0.2707
"F10565",-1.8343
"F47699",-2.0522
"F47899",-0.4886
"F19",0.529
"F936",-0.2305
"F44341",0.092
"F10542",0.5147
"F49546",-1.6503
"F18201",-2.3347
"F4948",-0.2586
"F46311",1.0262
"F53570",-0.6226
"F7221",-1.2732
"F8576",-0.5715
"F6533",-0.606
"F33167",-1.8846
"F58082",1.4579
"F1880",0.2461
"F30574",-1.3309
"F41962",-1.5184
"F45690",-0.8801
"F5220",-2.4567
"F31587",-0.5292
"F59139",-0.397
"F59125",0.551
"F31406",0.4647
"F12770",-1.3315
"F60332",1.9903
"F4006",0.295
"F9519",-0.2342
"F6942",0.911
"F24486",-0.7794
"F60129",1.1817
"F53136",1.2639
"F25600",-1.8126
"F36982",0.0509
"F44264",-0.3947
"F28121",-1.0017
"F34793",-0.6694
"F50749",-0.7578
"F1832",0.7764
"F11581",0.5453
"F49583",-1.6837
"F16187",-1.4958
"F9174",-1.4411
"F31751",0.239
"F54991",-2.8643
"F59844",-0.4894
"F48865",-1.7145
"F57204",-1.1284
"F60319",0.0563
"F18191",-1.1093
"F54558",-3.0831
"F863",-1.8672
"F49827",0.0055
"F53998",0.5719
"F31443",1.8046
"F46047",-2.1057
"F33854",-4.0177
"F50522",0.2866
"F2103",1.6804
"F31932",0.1969
"F50738",-0.9922
"F40855",0.7792
"F17800",-0.1896
"F56607",-0.6649
"F50802",-0.9437
"F7083",3.2006
"F54696",-1.3037
"F16611",-0.8277
"F11685",-0.3267
"F36570",-1.2354
"F50589",-0.6205
"F30194",1.758
"F924",0.1501
"F5601",-1.9528
"F3325",-0.4644
"F16903",1.5871
"F29189",0.1272
"F28805",-0.6445
"F32272",0.7549
"F33",1.0145
"F2513",-1.1378
"F44511",-1.1006
"F24892",-0.8838
"F12042",0.1188
"F33490",-0.5208
"F31257",0.3356
"F38956",-0.9722
"F9333",-1.4758
"F46934",1.005
"F15451",-0.4491
"F25135",2.26
"F30073",-0.2476
"F3060",-0.3696
"F51168",-0.2624
"F52300",0.9877
"F19133",-0.268
"F23456",-0.3961
"F45911",0.5212
"F11240",0.7564
"F51647",-0.4171
"F53800",0.8787
"F8885",-0.2885
"F32076",0.5146
"F53333",0.1703
"F24248",-1.7884
"F1080",-1.5041
"F184",2.1174
"F55086",-2.8791
"F65890",0.8219
"F49852",-0.2028
"F11721",0.4804
"F3170",0.8648
"F5388",-1.2585
"F56921",-2.5188
"F36547",-2.3495
"F52918",-0.0576
"F28173",0.1712
"F47136",0.7755
"F3535",-0.4009
"F47549",0.4883
"F10222",-0.6149
"F53296",0.3478
"F59438",1.2758
"F49773",1.2317
"F30956",0.4353
"F59019",0.8435
"F47645",0.8722
"F8735",-0.7222
"F22651",-1.4212
"F31580",0.1284
"F49029",-1.7568
"F26592",-1.6078
"F3313",-0.5799
"F52223",-1.0777
"F10558",-0.5313
"F34983",0.9764
"F55405",-0.6009
"F42556",-1.0565
"F5924",1.8688
"F62576",1.5723
"F44026",-1.2897
"F124",-0.0581
"F5783",0.9561
"F51704",-1.3383
"F48926",-0.8473
"F51107",-1.0102
"F21316",0.196
"F2324",-0.5834
"F6285",-0.787
"F5793",-2.1877
"F24760",-2.573
"F62973",-1.8527
"F28136",2.1303
"F63116",-1.7227
"F60746",2.6676
"F66896",-1.3341
"F2903",-0.5024
"F652",-1.1416
"F31245",0.4772
"F34454",2.2299
"F50292",-0.4072
"F31720",0.1521
"F32785",1.5968
"F49049",1.125
"F25515",-2.7734
"F47419",0.2147
"F30716",-1.5523
"F4139",2.6198
"F67147",1.3827
"F5288",0.1714
"F53030",-0.3175
"F29130",-0.9696
"F28582",-0.6559
"F23415",2.645
"F56593",-0.8696
"F9290",-2.5835
"F49285",-1.0103
"F11115",-0.768
"F48465",-0.5593
"F6429",1.5986
"F23228",1.237
"F59399",0.5302
"F29299",1.401
"F10808",-1.7642
"F51837",-1.3139
"F8995",-1.8943
"F45957",-1.254
"F8944",-1.3603
"F42925",-0.5206
"F39207",-1.4564
"F31808",-3.0257
"F46794",1.8672
"F5880",1.3359
"F49660",2.2635
"F48595",-1.1938
"F52342",0.1755
"F4214",1.6234
"F9979",0.1387
"F49997",-1.7037
"F2697",-1.6488
"F36996",-1.1964
"F6712",-1.2386
"F11765",0.8933
"F22745",-0.2708
"F57258",-0.3209
"F53071",0.3705
"F53932",-1.413
"F20007",-0.9893
"F8682",-0.3051
"F33242",1.2095
"F20548",-1.029
"F38077",1.0148
"F1002",-2.5361
"F12651",-0.6822
"F32779",-2.2047
"F36699",1.9164
"F52921",0.1769
"F12028",2.9015
"F23519",-0.5121
"F3218",-0.1648
"F29749",-0.5486
"F7654",-0.6778
"F3431",2.4876
"F42763",-1.8625
"F12992",-0.8321
"F44463",-1.6413
"F1121",-0.5052
"F57975",2.288
"F39544",-1.7854
"F43947",-1.8177
"F8296",-0.4948
"F9499",-0.2791
"F48423",-0.4994
"F244",-0.7839
"F9839",1.2543
"F31428",0.4823
"F43826",0.6199
"F41276",1.3083
"F10207",-0.597
"F19585",-1.5916
"F45371",-1.6703
"F53648",1.7291
"F6958",1.2031
"F40505",-1.9452
"F29850",1.2903
"F11920",1.1462
"F40049",-1.4509
"F40610",-2.9828
"F13833",0.6282
"F3379",-1.1268
"F61294",3.0838
"F14200",-1.8953
"F45997",0.4442
"F44525",-2.308
"F17719",0.6866
"F29955",-0.9144
"F38654",-2.2681
"F39265",-1.3794
"F51905",-0.7466
"F8747",0.3328
"F31110",-2.0098
"F458",0.6309
"F6287",0.7025
"F34929",-0.1851
"F46236",1.138
"F54774",1.2652
"F5859",-0.4454
"F46559",0.1309
"F62573",-0.0644
"F7647",1.9905
"F11340",-0.8789
"F49612",0.9522
"F22308",-0.3528
"F1138",-0.7996
"F35165",3.0892
"F98",0.1355
"F61576",1.6222
"F36468",-0.0427
"F38502",-2.5814
"F47817",-0.4461
"F9256",-0.3682
"F10591",4.5672
"F29294",-0.5424
"F31876",0.1764
"F1093",-0.4304
"F13861",-1.3398
"F1220",-1.4684
"F42866",0.5154
"F19346",-0.656
"F60033",0.1631
"F6476",-0.1728
"F36896",2.1947
"F53249",-0.573
"F48502",0.6253
"F8959",-0.7929
"F31281",0.3741
"F3029",0.5547
"F4857",-0.5065
"F49129",-1.6606
"F41941",1.1606
"F19870",-1.8825
"F47231",0.1232
"F43783",-0.4355
"F1815",0.2195
"F28987",-0.2282
"F13171",-1.4109
"F40520",1.7204
"F50677",2.0162
"F9712",-1.8065
"F35017",-2.0367
"F38080",0.8494
"F5836",-1.6501
"F9318",-0.97
"F49402",-1.2386
"F28770",0.0993
"F5704",-0.9802
"F47154",-0.554
"F58167",1.8415
"F43426",1.5175
"F49792",-1.6754
"F46912",0.6099
"F57360",1.6062
"F10695",-1.2564
"F7172",-1.0763
"F51803",-1.1604
"F30739",2.3299
"F46827",0.0891
"F49406",0.1183
"F38743",-1.2992
"F42184",-1.9275
"F58901",1.6684
"F42541",-0.8053
"F50714",-0.506
"F24199",-0.4456
"F42193",-3.3725
"F2653",2.2405
"F10050",0.7219
"F11148",4.7905
"F16021",1.5423
"F48494",-1.7426
"F51273",0.5983
"F64976",-1.4531
"F47326",-1.6206
"F56610",2.4391
"F10053",-2.1117
"F989",1.3754
"F33364",-0.8675
"F51619",3.1285
"F33243",1.5779
"F54746",-0.1712
"F7995",-1.3854
"F58861",-2.0019
"F49395",-0.0477
"F21659",1.4333
"F15136",0.7512
"F22592",0.1278
"F51733",-2.4674
"F59612",-0.4695
"F23229",1.1268
"F56308",-0.1486
"F36445",-1.313
"F57169",0.3623
"F53794",-0.9248
"F23945",0.6627
"F29852",0.7094
"F12628",-0.919
"F1653",1.2022
"F46688",0.0872
"F29039",-0.4956
"F53416",0.6285
"F41740",-1.1904
"F51674",-0.3184
"F993",0.7815
"F11874",0.9034
"F38235",-0.085
"F12966",-0.9213
"F28729",0.4656
"F42030",-0.7712
"F45189",-0.9704
"F51440",1.1788
"F53660",0.0392
"F46443",0.8344
"F48496",-0.8321
"F25744",-0.9839
"F31213",0.2387
"F32729",0.474
"F59721",-0.7249
"F37165",-0.4577
"F30563",-0.6195
"F7402",-1.6722
"F28249",-1.2166
"F25423",-0.9324
"F32777",-1.144
"F36518",-1.0414
"F53655",1.0581
"F39687",-1.7876
"F26265",-2.9371
"F44007",-1.2833
"F26845",-1.0492
"F12318",-2.0356
"F36636",1.2699
"F35371",-0.0253
"F32745",-1.1619
"F13092",0.6129
"F6972",3.2114
"F38774",-1.0188
"F1997",0.5985
"F46988",1.8733
"F32065",0.1119
"F62058",4.6965
"F28942",2.4296
"F31043",-1.361
"F25539",0.749
"F50938",-0.2091
"F63847",-0.7588
"F4423",-0.4455
"F54992",-0.9757
"F55173",-1.36
"F25833",1.7635
"F36",0.3971
"F48706",-1.5788
"F62892",-0.0394
"F67195",2.1021
"F2831",-2.2396
"F49270",0.062
"F9097",-1.2709
"F3513",4.1312
"F13025",-2.9437
"F29543",1.5265
"F24576",-1.3091
"F44500",-1.9333
"F2591",-0.8493
"F58844",1.5175
"F53842",-0.5394
"F55645",-0.7214
"F55316",0.7569
"F5829",-0.5322
"F9896",-0.7762
"F25715",-0.0587
"F36886",-1.8995
"F7833",-1.5405
"F563",0.1334
"F4509",0.8545
"F61839",-0.8272
"F24130",1.0282
"F3292",0.8569
"F21067",-0.8684
"F67138",0.8601
"F30209",-0.8495
"F48639",-1.588
"F15695",-1.1681
"F23932",0.5354
"F56367",-0.3563
"F51185",-0.7189
"F27010",-1.7274
"F26918",-0.3969
"F1460",0.6853
"F37202",1.8604
"F40201",-0.3613
"F47714",-0.8946
"F5860",-0.1926
"F9274",1.0946
"F19576",0.5319
"F52530",-1.0256
"F60037",2.0557
"F34623",-0.4864
"F47868",0.3443
"F5780",-0.9768
"F18028",1.1107
"F324",-0.3492
"F39217",1.4403
"F10683",-0.0953
"F19321",-0.8769
"F25282",0.7303
"F34928",1.3575
"F47643",0.6902
"F56863",1.9848
"F18732",-0.2817
"F25777",0.1999
"F23753",2.5974
"F60826",-0.681
"F5772",-2.135
"F35964",-1.9928
"F14075",-1.7768
"F8322",-0.6046
