"","feature","metadata","value","qvalue"
"F30070","F30070","diagnosis","UC",0.149016944145958
"F52204","F52204","diagnosis","UC",0.149063049002695
"F33691","F33691","diagnosis","UC",0.149081196802761
"F45662","F45662","diagnosis","UC",0.149084903826482
"F36684","F36684","diagnosis","UC",0.149084903826482
"F12030","F12030","diagnosis","UC",0.149124715680701
"F3479","F3479","diagnosis","UC",0.149133855542251
"F1981","F1981","diagnosis","UC",0.149171973386959
"F48209","F48209","diagnosis","UC",0.149178188239017
"F56037","F56037","diagnosis","UC",0.149178188239017
"F31644","F31644","diagnosis","UC",0.149178188239017
"F27325","F27325","diagnosis","UC",0.149178188239017
"F3181","F3181","diagnosis","UC",0.14920616348935
"F8776","F8776","diagnosis","UC",0.14920616348935
"F19215","F19215","diagnosis","UC",0.14920616348935
"F48001","F48001","diagnosis","UC",0.14920616348935
"F46252","F46252","diagnosis","UC",0.149208731153311
"F50616","F50616","diagnosis","UC",0.149267997852793
"F35711","F35711","diagnosis","UC",0.149324026862586
"F21861","F21861","diagnosis","UC",0.149348547463446
"F36660","F36660","diagnosis","UC",0.149359430612723
"F40745","F40745","diagnosis","UC",0.149359430612723
"F60387","F60387","diagnosis","UC",0.149359430612723
"F51656","F51656","diagnosis","UC",0.149361706650181
"F57771","F57771","diagnosis","UC",0.149361706650181
"F3831","F3831","diagnosis","UC",0.14936467193419
"F36199","F36199","diagnosis","UC",0.149366034477872
"F3475","F3475","diagnosis","UC",0.149369473235267
"F47465","F47465","diagnosis","UC",0.149369473235267
"F17434","F17434","diagnosis","UC",0.149381198497916
"F8233","F8233","diagnosis","UC",0.149400122054196
"F49010","F49010","diagnosis","UC",0.149400122054196
"F12275","F12275","diagnosis","UC",0.149400122054196
"F31656","F31656","diagnosis","UC",0.149400122054196
"F11255","F11255","diagnosis","UC",0.149441212786715
"F59701","F59701","diagnosis","UC",0.14945461975761
"F44757","F44757","diagnosis","UC",0.149553432653635
"F10321","F10321","diagnosis","UC",0.149608825730592
"F28511","F28511","diagnosis","UC",0.149626310496716
"F14736","F14736","diagnosis","UC",0.149725294788854
"F22490","F22490","diagnosis","UC",0.149725294788854
"F53517","F53517","diagnosis","UC",0.149725294788854
"F3783","F3783","diagnosis","UC",0.149725294788854
"F8164","F8164","diagnosis","UC",0.149725294788854
"F20502","F20502","diagnosis","UC",0.149725294788854
"F23836","F23836","diagnosis","UC",0.149729110109792
"F6217","F6217","diagnosis","UC",0.149729110109792
"F38182","F38182","diagnosis","UC",0.149729110109792
"F8263","F8263","diagnosis","UC",0.149729769215199
"F48068","F48068","diagnosis","UC",0.149779368154696
"F53448","F53448","diagnosis","UC",0.149779456619291
"F44276","F44276","diagnosis","UC",0.149799894432363
"F53336","F53336","diagnosis","UC",0.149812921213557
"F40638","F40638","diagnosis","UC",0.149827267457158
"F54765","F54765","diagnosis","UC",0.149831218345752
"F392","F392","diagnosis","UC",0.149877385594811
"F50819","F50819","diagnosis","UC",0.149877385594811
"F54942","F54942","diagnosis","UC",0.149877385594811
"F33003","F33003","diagnosis","UC",0.149916266998921
"F62764","F62764","diagnosis","UC",0.149922467095642
"F12818","F12818","diagnosis","UC",0.149933057079337
"F2088","F2088","diagnosis","UC",0.149933057079337
"F45218","F45218","diagnosis","UC",0.149964470406347
"F2867","F2867","diagnosis","UC",0.150011490394268
"F18991","F18991","diagnosis","UC",0.150035772175337
"F59150","F59150","diagnosis","UC",0.150062823216729
"F24434","F24434","diagnosis","UC",0.150072822150098
"F16262","F16262","diagnosis","UC",0.150072822150098
"F39590","F39590","diagnosis","UC",0.150128714847774
"F47916","F47916","diagnosis","UC",0.150128714847774
"F36138","F36138","diagnosis","UC",0.15014480356782
"F49597","F49597","diagnosis","UC",0.15014984507074
"F10963","F10963","diagnosis","UC",0.150210291140712
"F12055","F12055","diagnosis","UC",0.150210291140712
"F35953","F35953","diagnosis","UC",0.150210291140712
"F58504","F58504","diagnosis","UC",0.150210291140712
"F40551","F40551","diagnosis","UC",0.15027837992195
"F53222","F53222","diagnosis","UC",0.15027837992195
"F3769","F3769","diagnosis","UC",0.150332782446391
"F44887","F44887","diagnosis","UC",0.150342912631648
"F11475","F11475","diagnosis","UC",0.150342912631648
"F24457","F24457","diagnosis","UC",0.150405375186783
"F43509","F43509","diagnosis","UC",0.150402105534191
"F10628","F10628","diagnosis","UC",0.15042074522973
"F43629","F43629","diagnosis","UC",0.150421303956138
"F15767","F15767","diagnosis","UC",0.150424121029169
"F6569","F6569","diagnosis","UC",0.150434765489143
"F5653","F5653","diagnosis","UC",0.150434765489143
"F51828","F51828","diagnosis","UC",0.150482044154018
"F65999","F65999","diagnosis","UC",0.150482044154018
"F30734","F30734","diagnosis","UC",0.150505731600517
"F431","F431","diagnosis","UC",0.150505731600517
"F3221","F3221","diagnosis","UC",0.150613849502292
"F21006","F21006","diagnosis","UC",0.150627077125925
"F30093","F30093","diagnosis","UC",0.150627077125925
"F55558","F55558","diagnosis","UC",0.150632261048235
"F55960","F55960","diagnosis","UC",0.150638611396364
"F2096","F2096","diagnosis","UC",0.150646409689498
"F54870","F54870","diagnosis","UC",0.150651570806378
"F58116","F58116","diagnosis","UC",0.150676259114163
"F44512","F44512","diagnosis","UC",0.150774702190879
"F7548","F7548","diagnosis","UC",0.150816681068568
"F58960","F58960","diagnosis","UC",0.150816681068568
"F53207","F53207","diagnosis","UC",0.15090132482464
"F21450","F21450","diagnosis","UC",0.150948921750537
"F10443","F10443","diagnosis","UC",0.150949311626666
"F62","F62","diagnosis","UC",0.150949311626666
"F53962","F53962","diagnosis","UC",0.150949311626666
"F5033","F5033","diagnosis","UC",0.150949311626666
"F63771","F63771","diagnosis","UC",0.150949311626666
"F66554","F66554","diagnosis","UC",0.150949311626666
"F35586","F35586","diagnosis","UC",0.150999002561502
"F26896","F26896","diagnosis","UC",0.151010807213421
"F31493","F31493","diagnosis","UC",0.151055155079303
"F7720","F7720","diagnosis","UC",0.151055155079303
"F53933","F53933","diagnosis","UC",0.151055155079303
"F48625","F48625","diagnosis","UC",0.151073709339426
"F29340","F29340","diagnosis","UC",0.151073709339426
"F20495","F20495","diagnosis","UC",0.151084545223526
"F25638","F25638","diagnosis","UC",0.151084545223526
"F11367","F11367","diagnosis","UC",0.151097674616421
"F43706","F43706","diagnosis","UC",0.151113230245113
"F7103","F7103","diagnosis","UC",0.151177098609998
"F36862","F36862","diagnosis","UC",0.151178302568123
"F10749","F10749","diagnosis","UC",0.15117959494541
"F90","F90","diagnosis","UC",0.15118364045166
"F32554","F32554","diagnosis","UC",0.15118364045166
"F43426","F43426","diagnosis","UC",0.151227073735484
"F33489","F33489","diagnosis","UC",0.151332941174236
"F32869","F32869","diagnosis","UC",0.151332941174236
"F60862","F60862","diagnosis","UC",0.151349446233358
"F11959","F11959","diagnosis","UC",0.151349446233358
"F25820","F25820","diagnosis","UC",0.151349446233358
"F48725","F48725","diagnosis","UC",0.151349446233358
"F9628","F9628","diagnosis","UC",0.151349446233358
"F24812","F24812","diagnosis","UC",0.151401118382937
"F41654","F41654","diagnosis","UC",0.15141022899546
"F47993","F47993","diagnosis","UC",0.151432521789069
"F51164","F51164","diagnosis","UC",0.151489019777673
"F29399","F29399","diagnosis","UC",0.151515504247126
"F60775","F60775","diagnosis","UC",0.151515504247126
"F26905","F26905","diagnosis","UC",0.15161060733901
"F8142","F8142","diagnosis","UC",0.15161060733901
"F20237","F20237","diagnosis","UC",0.15161060733901
"F14530","F14530","diagnosis","UC",0.15161060733901
"F534","F534","diagnosis","UC",0.151671873493895
"F33598","F33598","diagnosis","UC",0.151671873493895
"F20232","F20232","diagnosis","UC",0.151700129600824
"F28296","F28296","diagnosis","UC",0.151722285685334
"F7179","F7179","diagnosis","UC",0.151737990994892
"F53061","F53061","diagnosis","UC",0.151809116788382
"F28619","F28619","diagnosis","UC",0.151826278497685
"F4843","F4843","diagnosis","UC",0.151875000977873
"F15807","F15807","diagnosis","UC",0.151900935673899
"F48495","F48495","diagnosis","UC",0.151900935673899
"F37137","F37137","diagnosis","UC",0.151910312908741
"F21937","F21937","diagnosis","UC",0.151945449905727
"F9207","F9207","diagnosis","UC",0.151945449905727
"F59042","F59042","diagnosis","UC",0.151945449905727
"F28385","F28385","diagnosis","UC",0.151977765802698
"F23228","F23228","diagnosis","UC",0.151977765802698
"F27369","F27369","diagnosis","UC",0.151977765802698
"F51088","F51088","diagnosis","UC",0.151977765802698
"F54406","F54406","diagnosis","UC",0.151977765802698
"F22733","F22733","diagnosis","UC",0.152041291449712
"F27320","F27320","diagnosis","UC",0.152095435542395
"F56369","F56369","diagnosis","UC",0.15210924160389
"F11482","F11482","diagnosis","UC",0.15210924160389
"F55560","F55560","diagnosis","UC",0.152128168795116
"F33529","F33529","diagnosis","UC",0.152174926732551
"F27520","F27520","diagnosis","UC",0.152266667124594
"F50144","F50144","diagnosis","UC",0.152299778198704
"F198","F198","diagnosis","UC",0.152337438998938
"F43438","F43438","diagnosis","UC",0.152355220237674
"F4214","F4214","diagnosis","UC",0.152355399895503
"F5009","F5009","diagnosis","UC",0.152355399895503
"F43772","F43772","diagnosis","UC",0.152396321097973
"F52688","F52688","diagnosis","UC",0.152401228992363
"F54026","F54026","diagnosis","UC",0.152422031552166
"F44061","F44061","diagnosis","UC",0.152424435814622
"F7750","F7750","diagnosis","UC",0.152432481994527
"F21016","F21016","diagnosis","UC",0.152432481994527
"F49371","F49371","diagnosis","UC",0.152492574034901
"F49623","F49623","diagnosis","UC",0.152500820911329
"F32874","F32874","diagnosis","UC",0.152500820911329
"F53284","F53284","diagnosis","UC",0.152500820911329
"F64250","F64250","diagnosis","UC",0.152500820911329
"F11728","F11728","diagnosis","UC",0.152503875575413
"F9932","F9932","diagnosis","UC",0.152503875575413
"F43863","F43863","diagnosis","UC",0.152573521895293
"F57340","F57340","diagnosis","UC",0.152577677959414
"F41843","F41843","diagnosis","UC",0.152577677959414
"F63837","F63837","diagnosis","UC",0.152577677959414
"F31867","F31867","diagnosis","UC",0.152582136100399
"F43665","F43665","diagnosis","UC",0.152584452968563
"F5147","F5147","diagnosis","UC",0.152735745792254
"F50577","F50577","diagnosis","UC",0.152735745792254
"F30524","F30524","diagnosis","UC",0.152736979983856
"F5671","F5671","diagnosis","UC",0.152836490495513
"F3064","F3064","diagnosis","UC",0.152887530272894
"F49979","F49979","diagnosis","UC",0.152903800433043
"F46842","F46842","diagnosis","UC",0.152918234528704
"F49361","F49361","diagnosis","UC",0.152924368942395
"F30041","F30041","diagnosis","UC",0.152930584355908
"F17473","F17473","diagnosis","UC",0.152939455146543
"F33186","F33186","diagnosis","UC",0.152961728511818
"F7893","F7893","diagnosis","UC",0.152961728511818
"F50794","F50794","diagnosis","UC",0.152961728511818
"F34495","F34495","diagnosis","UC",0.152964185254402
"F16333","F16333","diagnosis","UC",0.152964185254402
"F17803","F17803","diagnosis","UC",0.152977510041145
"F43555","F43555","diagnosis","UC",0.152977510041145
"F11750","F11750","diagnosis","UC",0.152977510041145
"F58039","F58039","diagnosis","UC",0.152999718603496
"F49440","F49440","diagnosis","UC",0.153007160353953
"F21797","F21797","diagnosis","UC",0.153012695277469
"F29403","F29403","diagnosis","UC",0.153073583773102
"F44536","F44536","diagnosis","UC",0.153085177356899
"F35719","F35719","diagnosis","UC",0.153172308889965
"F56687","F56687","diagnosis","UC",0.153172308889965
"F9642","F9642","diagnosis","UC",0.153172308889965
"F37858","F37858","diagnosis","UC",0.153193850658175
"F36910","F36910","diagnosis","UC",0.153209114937738
"F50805","F50805","diagnosis","UC",0.153237510966627
"F53753","F53753","diagnosis","UC",0.153401411040742
"F8370","F8370","diagnosis","UC",0.15342489687611
"F31853","F31853","diagnosis","UC",0.153437018022539
"F16768","F16768","diagnosis","UC",0.153657711621305
"F11326","F11326","diagnosis","UC",0.153657711621305
"F18021","F18021","diagnosis","UC",0.153671289011754
"F52391","F52391","diagnosis","UC",0.153678308210649
"F51728","F51728","diagnosis","UC",0.153678308210649
"F53618","F53618","diagnosis","UC",0.153678308210649
"F23216","F23216","diagnosis","UC",0.153692952910693
"F7199","F7199","diagnosis","UC",0.153718912015209
"F23532","F23532","diagnosis","UC",0.153718912015209
"F49141","F49141","diagnosis","UC",0.153837240103998
"F5347","F5347","diagnosis","UC",0.153843197389793
"F21879","F21879","diagnosis","UC",0.153843197389793
"F32692","F32692","diagnosis","UC",0.153849983294197
"F33389","F33389","diagnosis","UC",0.153850763029289
"F64097","F64097","diagnosis","UC",0.153850763029289
"F15775","F15775","diagnosis","UC",0.153877136984218
"F10464","F10464","diagnosis","UC",0.153886988520336
"F29760","F29760","diagnosis","UC",0.153972945594625
"F33664","F33664","diagnosis","UC",0.15403841882338
"F2984","F2984","diagnosis","UC",0.154040259616751
"F9061","F9061","diagnosis","UC",0.154084996520456
"F9394","F9394","diagnosis","UC",0.154158537239194
"F16973","F16973","diagnosis","UC",0.154173514853588
"F33726","F33726","diagnosis","UC",0.154213387482271
"F25323","F25323","diagnosis","UC",0.15424733980516
"F27440","F27440","diagnosis","UC",0.15424733980516
"F16581","F16581","diagnosis","UC",0.15425208607594
"F50775","F50775","diagnosis","UC",0.15425208607594
"F57418","F57418","diagnosis","UC",0.154256963975687
"F38725","F38725","diagnosis","UC",0.154335870809636
"F39133","F39133","diagnosis","UC",0.154335870809636
"F49584","F49584","diagnosis","UC",0.154335870809636
"F8525","F8525","diagnosis","UC",0.154360967531369
"F23766","F23766","diagnosis","UC",0.154365773991803
"F9589","F9589","diagnosis","UC",0.154376196355857
"F5191","F5191","diagnosis","UC",0.154376196355857
"F42579","F42579","diagnosis","UC",0.154406483179241
"F50157","F50157","diagnosis","UC",0.154443567090973
"F7652","F7652","diagnosis","UC",0.154509387702954
"F51845","F51845","diagnosis","UC",0.154509387702954
"F3764","F3764","diagnosis","UC",0.154509387702954
"F47600","F47600","diagnosis","UC",0.154541316142244
"F29960","F29960","diagnosis","UC",0.154557806839546
"F19815","F19815","diagnosis","UC",0.154570785018086
"F47531","F47531","diagnosis","UC",0.154581704461848
"F12626","F12626","diagnosis","UC",0.154612177646005
"F1946","F1946","diagnosis","UC",0.154612177646005
"F2853","F2853","diagnosis","UC",0.154612177646005
"F45426","F45426","diagnosis","UC",0.154612177646005
"F11406","F11406","diagnosis","UC",0.154612656723961
"F53350","F53350","diagnosis","UC",0.154612656723961
"F27534","F27534","diagnosis","UC",0.154686553249789
"F39918","F39918","diagnosis","UC",0.154686553249789
"F49665","F49665","diagnosis","UC",0.154686553249789
"F50390","F50390","diagnosis","UC",0.154700881383813
"F11945","F11945","diagnosis","UC",0.154700881383813
"F16010","F16010","diagnosis","UC",0.154700881383813
"F55745","F55745","diagnosis","UC",0.154737030996697
"F52070","F52070","diagnosis","UC",0.154737030996697
"F56366","F56366","diagnosis","UC",0.154737030996697
"F52916","F52916","diagnosis","UC",0.154737030996697
"F21675","F21675","diagnosis","UC",0.154737030996697
"F53134","F53134","diagnosis","UC",0.154766599328566
"F27734","F27734","diagnosis","UC",0.154766599328566
"F58863","F58863","diagnosis","UC",0.154766599328566
"F48388","F48388","diagnosis","UC",0.154772646742283
"F8806","F8806","diagnosis","UC",0.154843847676808
"F19501","F19501","diagnosis","UC",0.154862221698705
"F58317","F58317","diagnosis","UC",0.154883867368524
"F21304","F21304","diagnosis","UC",0.154914715569528
"F15344","F15344","diagnosis","UC",0.154950444314901
"F51821","F51821","diagnosis","UC",0.154977809035614
"F56710","F56710","diagnosis","UC",0.155007526802201
"F5032","F5032","diagnosis","UC",0.155041793094319
"F46828","F46828","diagnosis","UC",0.155082845956493
"F36697","F36697","diagnosis","UC",0.155082845956493
"F49120","F49120","diagnosis","UC",0.155085605018575
"F48003","F48003","diagnosis","UC",0.155162999106495
"F55027","F55027","diagnosis","UC",0.155162999106495
"F27579","F27579","diagnosis","UC",0.155162999106495
"F29154","F29154","diagnosis","UC",0.155162999106495
"F3816","F3816","diagnosis","UC",0.155162999106495
"F5953","F5953","diagnosis","UC",0.155162999106495
"F32454","F32454","diagnosis","UC",0.155190849510595
"F5187","F5187","diagnosis","UC",0.155190849510595
"F22099","F22099","diagnosis","UC",0.155208194402136
"F1545","F1545","diagnosis","UC",0.155219559760933
"F20540","F20540","diagnosis","UC",0.155263958165784
"F25587","F25587","diagnosis","UC",0.155316891970053
"F17344","F17344","diagnosis","UC",0.155331033830775
"F50497","F50497","diagnosis","UC",0.155331372259819
"F56277","F56277","diagnosis","UC",0.155331372259819
"F14459","F14459","diagnosis","UC",0.155364838812608
